index,year,week,deaths,year.month,n_days,deaths.s,pop,pop.0to65,temp.max,temp.min,t.min,t.max,covid,covid.m,covid.w,covid.0to65,covid.65to80,covid.80plus,deaths.pc,share.m,counter
2007.49,2007,49,503,2007.12,0,503,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.95517826048419,50.583531813542024,-2
2007.50,2007,50,491,2007.12,0,491,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.097400647908024,50.583531813542024,-2
2007.51,2007,51,534,2007.12,0,534,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.17110375963928,50.583531813542024,-2
2007.52,2007,52,591,2007.12,1,517.125,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.24554741937605,50.583531813542024,-2
2008.1,2008,1,402,2008.01,-1,469,13.990573,7.073114,4.1,0.62,0,0,NA,NA,NA,NA,NA,NA,28.73363371178579,50.5562852929612,-1
2008.2,2008,2,523,2008.01,0,523,13.990573,7.073114,8.53,4.89,0,0,NA,NA,NA,NA,NA,NA,37.38231450563176,50.5562852929612,-1
2008.3,2008,3,493,2008.01,0,493,13.990573,7.073114,9.57,5.11,0,0,NA,NA,NA,NA,NA,NA,35.23801348236416,50.5562852929612,-1
2008.4,2008,4,524,2008.01,0,524,13.990573,7.073114,9.03,4.87,0,0,NA,NA,NA,NA,NA,NA,37.453791206407345,50.5562852929612,-1
2008.5,2008,5,477,2008.02,0,477,13.990573,7.073114,7.06,3.61,0,0,NA,NA,NA,NA,NA,NA,34.094386269954775,50.5562852929612,-1
2008.6,2008,6,475,2008.02,0,475,13.990573,7.073114,10.07,3.04,0,0,NA,NA,NA,NA,NA,NA,33.95143286840361,50.5562852929612,-1
2008.7,2008,7,476,2008.02,0,476,13.990573,7.073114,6,-0.49,0.49,0,NA,NA,NA,NA,NA,NA,34.02290956917919,50.5562852929612,-1
2008.8,2008,8,494,2008.02,0,494,13.990573,7.073114,7.84,2.57,0,0,NA,NA,NA,NA,NA,NA,35.30949018313975,50.5562852929612,-1
2008.9,2008,9,462,2008.03,0,462,13.990573,7.073114,9.41,4.84,0,0,NA,NA,NA,NA,NA,NA,33.02223575832098,50.5562852929612,-1
2008.10,2008,10,498,2008.03,0,498,13.990573,7.073114,8.2,3.4,0,0,NA,NA,NA,NA,NA,NA,35.59539698624209,50.5562852929612,-1
2008.11,2008,11,499,2008.03,0,499,13.990573,7.073114,8.9,4.67,0,0,NA,NA,NA,NA,NA,NA,35.666873687017684,50.5562852929612,-1
2008.12,2008,12,478,2008.03,0,478,13.990573,7.073114,6.66,0.57,0,0,NA,NA,NA,NA,NA,NA,34.165862970730366,50.5562852929612,-1
2008.13,2008,13,458,2008.03,0,458,13.990573,7.073114,7.76,1.87,0,0,NA,NA,NA,NA,NA,NA,32.73632895521863,50.5562852929612,-1
2008.14,2008,14,473,2008.04,0,473,13.990573,7.073114,9.59,4.11,0,0,NA,NA,NA,NA,NA,NA,33.80847946685243,50.5562852929612,-1
2008.15,2008,15,446,2008.04,0,446,13.990573,7.073114,10.17,0.6,0,0,NA,NA,NA,NA,NA,NA,31.878608545911593,50.5562852929612,-1
2008.16,2008,16,472,2008.04,0,472,13.990573,7.073114,10.84,3.79,0,0,NA,NA,NA,NA,NA,NA,33.73700276607684,50.5562852929612,-1
2008.17,2008,17,455,2008.04,0,455,13.990573,7.073114,16.3,8.34,0,0,NA,NA,NA,NA,NA,NA,32.52189885289187,50.5562852929612,-1
2008.18,2008,18,468,2008.05,0,468,13.990573,7.073114,15.83,6.5,0,0,NA,NA,NA,NA,NA,NA,33.4510959629745,50.5562852929612,-1
2008.19,2008,19,493,2008.05,0,493,13.990573,7.073114,21.99,12.37,0,1.9899999999999984,NA,NA,NA,NA,NA,NA,35.23801348236416,50.5562852929612,-1
2008.20,2008,20,447,2008.05,0,447,13.990573,7.073114,17.13,11.53,0,0,NA,NA,NA,NA,NA,NA,31.95008524668718,50.5562852929612,-1
2008.21,2008,21,464,2008.05,0,464,13.990573,7.073114,16.9,9.84,0,0,NA,NA,NA,NA,NA,NA,33.16518915987215,50.5562852929612,-1
2008.22,2008,22,457,2008.06,0,457,13.990573,7.073114,18.07,11.49,0,0,NA,NA,NA,NA,NA,NA,32.66485225444305,50.5562852929612,-1
2008.23,2008,23,455,2008.06,0,455,13.990573,7.073114,21.89,13.26,0,1.8900000000000006,NA,NA,NA,NA,NA,NA,32.52189885289187,50.5562852929612,-1
2008.24,2008,24,468,2008.06,0,468,13.990573,7.073114,17.6,10.87,0,0,NA,NA,NA,NA,NA,NA,33.4510959629745,50.5562852929612,-1
2008.25,2008,25,463,2008.06,0,463,13.990573,7.073114,19.26,10.84,0,0,NA,NA,NA,NA,NA,NA,33.093712459096565,50.5562852929612,-1
2008.26,2008,26,484,2008.06,0,484,13.990573,7.073114,19.24,12.1,0,0,NA,NA,NA,NA,NA,NA,34.59472317538388,50.5562852929612,-1
2008.27,2008,27,429,2008.07,0,429,13.990573,7.073114,22.83,11.89,0,2.8299999999999983,NA,NA,NA,NA,NA,NA,30.663504632726625,50.5562852929612,-1
2008.28,2008,28,428,2008.07,0,428,13.990573,7.073114,18.61,13.99,0,0,NA,NA,NA,NA,NA,NA,30.592027931951037,50.5562852929612,-1
2008.29,2008,29,485,2008.07,0,485,13.990573,7.073114,18.83,13.91,0,0,NA,NA,NA,NA,NA,NA,34.66619987615947,50.5562852929612,-1
2008.30,2008,30,431,2008.07,0,431,13.990573,7.073114,22.26,15.66,0,2.2600000000000016,NA,NA,NA,NA,NA,NA,30.806458034277796,50.5562852929612,-1
2008.31,2008,31,487,2008.08,0,487,13.990573,7.073114,24.33,16.57,0,4.329999999999998,NA,NA,NA,NA,NA,NA,34.80915327771064,50.5562852929612,-1
2008.32,2008,32,490,2008.08,0,490,13.990573,7.073114,20.37,15.51,0,0.370000000000001,NA,NA,NA,NA,NA,NA,35.0235833800374,50.5562852929612,-1
2008.33,2008,33,472,2008.08,0,472,13.990573,7.073114,19.96,12.34,0,0,NA,NA,NA,NA,NA,NA,33.73700276607684,50.5562852929612,-1
2008.34,2008,34,498,2008.08,0,498,13.990573,7.073114,18.97,13.71,0,0,NA,NA,NA,NA,NA,NA,35.59539698624209,50.5562852929612,-1
2008.35,2008,35,396,2008.09,0,396,13.990573,7.073114,20.66,15.79,0,0.6600000000000001,NA,NA,NA,NA,NA,NA,28.304773507132268,50.5562852929612,-1
2008.36,2008,36,421,2008.09,0,421,13.990573,7.073114,17.67,13.57,0,0,NA,NA,NA,NA,NA,NA,30.091691026521932,50.5562852929612,-1
2008.37,2008,37,465,2008.09,0,465,13.990573,7.073114,19.4,13.36,0,0,NA,NA,NA,NA,NA,NA,33.23666586064774,50.5562852929612,-1
2008.38,2008,38,483,2008.09,0,483,13.990573,7.073114,16.39,8.94,0,0,NA,NA,NA,NA,NA,NA,34.5232464746083,50.5562852929612,-1
2008.39,2008,39,452,2008.09,0,452,13.990573,7.073114,16.3,10.1,0,0,NA,NA,NA,NA,NA,NA,32.307468750565114,50.5562852929612,-1
2008.40,2008,40,465,2008.10,0,465,13.990573,7.073114,13.63,8.81,0,0,NA,NA,NA,NA,NA,NA,33.23666586064774,50.5562852929612,-1
2008.41,2008,41,471,2008.10,0,471,13.990573,7.073114,15.4,8.44,0,0,NA,NA,NA,NA,NA,NA,33.66552606530126,50.5562852929612,-1
2008.42,2008,42,495,2008.10,0,495,13.990573,7.073114,14.77,10.63,0,0,NA,NA,NA,NA,NA,NA,35.380966883915335,50.5562852929612,-1
2008.43,2008,43,469,2008.10,0,469,13.990573,7.073114,13.16,7.46,0,0,NA,NA,NA,NA,NA,NA,33.52257266375008,50.5562852929612,-1
2008.44,2008,44,475,2008.11,0,475,13.990573,7.073114,8.77,2.89,0,0,NA,NA,NA,NA,NA,NA,33.95143286840361,50.5562852929612,-1
2008.45,2008,45,470,2008.11,0,470,13.990573,7.073114,10.61,7.34,0,0,NA,NA,NA,NA,NA,NA,33.594049364525674,50.5562852929612,-1
2008.46,2008,46,477,2008.11,0,477,13.990573,7.073114,11.91,7.64,0,0,NA,NA,NA,NA,NA,NA,34.094386269954775,50.5562852929612,-1
2008.47,2008,47,491,2008.11,0,491,13.990573,7.073114,9.04,3.64,0,0,NA,NA,NA,NA,NA,NA,35.09506008081299,50.5562852929612,-1
2008.48,2008,48,541,2008.12,0,541,13.990573,7.073114,6.84,2.81,0,0,NA,NA,NA,NA,NA,NA,38.668895119592314,50.5562852929612,-1
2008.49,2008,49,462,2008.12,0,462,13.990573,7.073114,7.14,1.53,0,0,NA,NA,NA,NA,NA,NA,33.02223575832098,50.5562852929612,-1
2008.50,2008,50,498,2008.12,0,498,13.990573,7.073114,4.99,1.33,0,0,NA,NA,NA,NA,NA,NA,35.59539698624209,50.5562852929612,-1
2008.51,2008,51,508,2008.12,0,508,13.990573,7.073114,6.97,2.97,0,0,NA,NA,NA,NA,NA,NA,36.31016399399796,50.5562852929612,-1
2008.52,2008,52,739,2008.12,3,517.3,13.990573,7.073114,4.96,0.7,0,0,NA,NA,NA,NA,NA,NA,52.82128187315845,50.5562852929612,-1
2009.1,2009,1,280,2009.01,-3,490,14.013971999999999,7.084441,2.54,-3.01,3.01,0,NA,NA,NA,NA,NA,NA,19.980059900219583,50.552698406989826,0
2009.2,2009,2,516,2009.01,0,516,14.013971999999999,7.084441,2.47,-3.66,3.66,0,NA,NA,NA,NA,NA,NA,36.82039610183323,50.552698406989826,0
2009.3,2009,3,533,2009.01,0,533,14.013971999999999,7.084441,5.61,2.19,0,0,NA,NA,NA,NA,NA,NA,38.03347116720371,50.552698406989826,0
2009.4,2009,4,484,2009.01,0,484,14.013971999999999,7.084441,5.84,1.57,0,0,NA,NA,NA,NA,NA,NA,34.53696068466528,50.552698406989826,0
2009.5,2009,5,516,2009.02,0,516,14.013971999999999,7.084441,1.63,-1.94,1.94,0,NA,NA,NA,NA,NA,NA,36.82039610183323,50.552698406989826,0
2009.6,2009,6,487,2009.02,0,487,14.013971999999999,7.084441,3.91,-0.89,0.89,0,NA,NA,NA,NA,NA,NA,34.751032755024774,50.552698406989826,0
2009.7,2009,7,448,2009.02,0,448,14.013971999999999,7.084441,4.66,-0.91,0.91,0,NA,NA,NA,NA,NA,NA,31.96809584035133,50.552698406989826,0
2009.8,2009,8,476,2009.02,0,476,14.013971999999999,7.084441,5.44,1.3,0,0,NA,NA,NA,NA,NA,NA,33.96610183037329,50.552698406989826,0
2009.9,2009,9,459,2009.03,0,459,14.013971999999999,7.084441,7,3.76,0,0,NA,NA,NA,NA,NA,NA,32.753026765002815,50.552698406989826,0
2009.10,2009,10,428,2009.03,0,428,14.013971999999999,7.084441,7.29,1.97,0,0,NA,NA,NA,NA,NA,NA,30.54094870462136,50.552698406989826,0
2009.11,2009,11,469,2009.03,0,469,14.013971999999999,7.084441,8.66,4.99,0,0,NA,NA,NA,NA,NA,NA,33.4666003328678,50.552698406989826,0
2009.12,2009,12,486,2009.03,0,486,14.013971999999999,7.084441,8.73,1.5,0,0,NA,NA,NA,NA,NA,NA,34.679675398238274,50.552698406989826,0
2009.13,2009,13,475,2009.03,0,475,14.013971999999999,7.084441,8.41,3.01,0,0,NA,NA,NA,NA,NA,NA,33.89474447358679,50.552698406989826,0
2009.14,2009,14,485,2009.04,0,485,14.013971999999999,7.084441,11.2,3.34,0,0,NA,NA,NA,NA,NA,NA,34.608318041451774,50.552698406989826,0
2009.15,2009,15,439,2009.04,0,439,14.013971999999999,7.084441,15.44,6.56,0,0,NA,NA,NA,NA,NA,NA,31.325879629272844,50.552698406989826,0
2009.16,2009,16,483,2009.04,0,483,14.013971999999999,7.084441,14.67,8.31,0,0,NA,NA,NA,NA,NA,NA,34.46560332787878,50.552698406989826,0
2009.17,2009,17,422,2009.04,0,422,14.013971999999999,7.084441,15.4,7.04,0,0,NA,NA,NA,NA,NA,NA,30.11280456390237,50.552698406989826,0
2009.18,2009,18,424,2009.05,0,424,14.013971999999999,7.084441,15.09,6.23,0,0,NA,NA,NA,NA,NA,NA,30.25551927747537,50.552698406989826,0
2009.19,2009,19,447,2009.05,0,447,14.013971999999999,7.084441,13.8,7.77,0,0,NA,NA,NA,NA,NA,NA,31.89673848356483,50.552698406989826,0
2009.20,2009,20,438,2009.05,0,438,14.013971999999999,7.084441,16.06,9.1,0,0,NA,NA,NA,NA,NA,NA,31.254522272486348,50.552698406989826,0
2009.21,2009,21,432,2009.05,0,432,14.013971999999999,7.084441,16.74,9,0,0,NA,NA,NA,NA,NA,NA,30.826378131767356,50.552698406989826,0
2009.22,2009,22,454,2009.06,0,454,14.013971999999999,7.084441,17.8,10.69,0,0,NA,NA,NA,NA,NA,NA,32.39623998107032,50.552698406989826,0
2009.23,2009,23,442,2009.06,0,442,14.013971999999999,7.084441,16.64,9.43,0,0,NA,NA,NA,NA,NA,NA,31.53995169963234,50.552698406989826,0
2009.24,2009,24,443,2009.06,0,443,14.013971999999999,7.084441,17.21,10,0,0,NA,NA,NA,NA,NA,NA,31.61130905641884,50.552698406989826,0
2009.25,2009,25,476,2009.06,0,476,14.013971999999999,7.084441,17.97,10.91,0,0,NA,NA,NA,NA,NA,NA,33.96610183037329,50.552698406989826,0
2009.26,2009,26,459,2009.06,0,459,14.013971999999999,7.084441,20.73,14.66,0,0.7300000000000004,NA,NA,NA,NA,NA,NA,32.753026765002815,50.552698406989826,0
2009.27,2009,27,472,2009.07,0,472,14.013971999999999,7.084441,24.1,15.57,0,4.100000000000001,NA,NA,NA,NA,NA,NA,33.6806724032273,50.552698406989826,0
2009.28,2009,28,470,2009.07,0,470,14.013971999999999,7.084441,18.84,13.91,0,0,NA,NA,NA,NA,NA,NA,33.5379576896543,50.552698406989826,0
2009.29,2009,29,496,2009.07,0,496,14.013971999999999,7.084441,20.79,15.19,0,0.7899999999999991,NA,NA,NA,NA,NA,NA,35.39324896610326,50.552698406989826,0
2009.30,2009,30,461,2009.07,0,461,14.013971999999999,7.084441,20.71,13.93,0,0.7100000000000009,NA,NA,NA,NA,NA,NA,32.895741478575815,50.552698406989826,0
2009.31,2009,31,466,2009.08,0,466,14.013971999999999,7.084441,21.43,13.86,0,1.4299999999999997,NA,NA,NA,NA,NA,NA,33.25252826250831,50.552698406989826,0
2009.32,2009,32,444,2009.08,0,444,14.013971999999999,7.084441,24.04,14.7,0,4.039999999999999,NA,NA,NA,NA,NA,NA,31.682666413205336,50.552698406989826,0
2009.33,2009,33,455,2009.08,0,455,14.013971999999999,7.084441,21.21,14.61,0,1.2100000000000009,NA,NA,NA,NA,NA,NA,32.46759733785682,50.552698406989826,0
2009.34,2009,34,445,2009.08,0,445,14.013971999999999,7.084441,24.41,14.34,0,4.41,NA,NA,NA,NA,NA,NA,31.754023769991836,50.552698406989826,0
2009.35,2009,35,483,2009.08,0,483,14.013971999999999,7.084441,21.59,14.7,0,1.5899999999999999,NA,NA,NA,NA,NA,NA,34.46560332787878,50.552698406989826,0
2009.36,2009,36,454,2009.09,0,454,14.013971999999999,7.084441,19.67,14.56,0,0,NA,NA,NA,NA,NA,NA,32.39623998107032,50.552698406989826,0
2009.37,2009,37,440,2009.09,0,440,14.013971999999999,7.084441,20.14,13.63,0,0.14000000000000057,NA,NA,NA,NA,NA,NA,31.397236986059344,50.552698406989826,0
2009.38,2009,38,472,2009.09,0,472,14.013971999999999,7.084441,19.39,12.46,0,0,NA,NA,NA,NA,NA,NA,33.6806724032273,50.552698406989826,0
2009.39,2009,39,468,2009.09,0,468,14.013971999999999,7.084441,18.34,10.16,0,0,NA,NA,NA,NA,NA,NA,33.3952429760813,50.552698406989826,0
2009.40,2009,40,477,2009.10,0,477,14.013971999999999,7.084441,16.29,11.27,0,0,NA,NA,NA,NA,NA,NA,34.03745918715979,50.552698406989826,0
2009.41,2009,41,480,2009.10,0,480,14.013971999999999,7.084441,15.63,9.03,0,0,NA,NA,NA,NA,NA,NA,34.25153125751928,50.552698406989826,0
2009.42,2009,42,477,2009.10,0,477,14.013971999999999,7.084441,13.29,5.91,0,0,NA,NA,NA,NA,NA,NA,34.03745918715979,50.552698406989826,0
2009.43,2009,43,496,2009.10,0,496,14.013971999999999,7.084441,12.81,7.51,0,0,NA,NA,NA,NA,NA,NA,35.39324896610326,50.552698406989826,0
2009.44,2009,44,470,2009.11,0,470,14.013971999999999,7.084441,14.21,9.71,0,0,NA,NA,NA,NA,NA,NA,33.5379576896543,50.552698406989826,0
2009.45,2009,45,499,2009.11,0,499,14.013971999999999,7.084441,10.87,4.41,0,0,NA,NA,NA,NA,NA,NA,35.60732103646276,50.552698406989826,0
2009.46,2009,46,484,2009.11,0,484,14.013971999999999,7.084441,11.89,6.36,0,0,NA,NA,NA,NA,NA,NA,34.53696068466528,50.552698406989826,0
2009.47,2009,47,463,2009.11,0,463,14.013971999999999,7.084441,13.64,8.93,0,0,NA,NA,NA,NA,NA,NA,33.03845619214881,50.552698406989826,0
2009.48,2009,48,468,2009.11,0,468,14.013971999999999,7.084441,11.29,7.6,0,0,NA,NA,NA,NA,NA,NA,33.3952429760813,50.552698406989826,0
2009.49,2009,49,513,2009.12,0,513,14.013971999999999,7.084441,8.94,4.04,0,0,NA,NA,NA,NA,NA,NA,36.60632403147373,50.552698406989826,0
2009.50,2009,50,457,2009.12,0,457,14.013971999999999,7.084441,8.69,4.36,0,0,NA,NA,NA,NA,NA,NA,32.610312051429815,50.552698406989826,0
2009.51,2009,51,511,2009.12,0,511,14.013971999999999,7.084441,1.64,-3.7,3.7,0,NA,NA,NA,NA,NA,NA,36.46360931790074,50.552698406989826,0
2009.52,2009,52,752,2009.12,4,478.54545454545456,14.013971999999999,7.084441,4.97,-0.06,0.06,0,NA,NA,NA,NA,NA,NA,53.66073230344688,50.552698406989826,0
2010.1,2010,1,643,2010.01,3,450.1,14.036660999999999,7.094827,1.06,-5.53,5.53,0,NA,NA,NA,NA,NA,NA,45.80861502603789,50.54497647268108,1
2010.2,2010,2,466,2010.01,0,466,14.036660999999999,7.094827,1.19,-1.96,1.96,0,NA,NA,NA,NA,NA,NA,33.19877854142093,50.54497647268108,1
2010.3,2010,3,481,2010.01,0,481,14.036660999999999,7.094827,2.1,-0.5,0.5,0,NA,NA,NA,NA,NA,NA,34.26740875198169,50.54497647268108,1
2010.4,2010,4,493,2010.01,0,493,14.036660999999999,7.094827,2.21,-4.23,4.23,0,NA,NA,NA,NA,NA,NA,35.122312920430296,50.54497647268108,1
2010.5,2010,5,490,2010.02,0,490,14.036660999999999,7.094827,4.51,-0.13,0.13,0,NA,NA,NA,NA,NA,NA,34.90858687831815,50.54497647268108,1
2010.6,2010,6,467,2010.02,0,467,14.036660999999999,7.094827,-0.01,-3.71,3.71,0,NA,NA,NA,NA,NA,NA,33.270020555458316,50.54497647268108,1
2010.7,2010,7,484,2010.02,0,484,14.036660999999999,7.094827,2.39,-2.59,2.59,0,NA,NA,NA,NA,NA,NA,34.48113479409384,50.54497647268108,1
2010.8,2010,8,484,2010.02,0,484,14.036660999999999,7.094827,6.47,2.29,0,0,NA,NA,NA,NA,NA,NA,34.48113479409384,50.54497647268108,1
2010.9,2010,9,473,2010.03,0,473,14.036660999999999,7.094827,5.04,-0.31,0.31,0,NA,NA,NA,NA,NA,NA,33.697472639682616,50.54497647268108,1
2010.10,2010,10,483,2010.03,0,483,14.036660999999999,7.094827,5.36,0.99,0,0,NA,NA,NA,NA,NA,NA,34.40989278005646,50.54497647268108,1
2010.11,2010,11,457,2010.03,0,457,14.036660999999999,7.094827,10.7,3.39,0,0,NA,NA,NA,NA,NA,NA,32.55760041508447,50.54497647268108,1
2010.12,2010,12,456,2010.03,0,456,14.036660999999999,7.094827,12.93,5.61,0,0,NA,NA,NA,NA,NA,NA,32.48635840104709,50.54497647268108,1
2010.13,2010,13,440,2010.03,0,440,14.036660999999999,7.094827,10.99,4.13,0,0,NA,NA,NA,NA,NA,NA,31.346486176448945,50.54497647268108,1
2010.14,2010,14,428,2010.04,0,428,14.036660999999999,7.094827,12.03,4.43,0,0,NA,NA,NA,NA,NA,NA,30.49158200800034,50.54497647268108,1
2010.15,2010,15,446,2010.04,0,446,14.036660999999999,7.094827,11.76,3.66,0,0,NA,NA,NA,NA,NA,NA,31.77393826067325,50.54497647268108,1
2010.16,2010,16,478,2010.04,0,478,14.036660999999999,7.094827,12.37,3.8,0,0,NA,NA,NA,NA,NA,NA,34.053682709869534,50.54497647268108,1
2010.17,2010,17,450,2010.04,0,450,14.036660999999999,7.094827,15,7.11,0,0,NA,NA,NA,NA,NA,NA,32.058906316822785,50.54497647268108,1
2010.18,2010,18,452,2010.05,0,452,14.036660999999999,7.094827,10.09,6.1,0,0,NA,NA,NA,NA,NA,NA,32.201390344897554,50.54497647268108,1
2010.19,2010,19,536,2010.05,0,536,14.036660999999999,7.094827,10.87,4.03,0,0,NA,NA,NA,NA,NA,NA,38.18571952403781,50.54497647268108,1
2010.20,2010,20,454,2010.05,0,454,14.036660999999999,7.094827,15.63,7.51,0,0,NA,NA,NA,NA,NA,NA,32.34387437297232,50.54497647268108,1
2010.21,2010,21,466,2010.05,0,466,14.036660999999999,7.094827,15.17,7.01,0,0,NA,NA,NA,NA,NA,NA,33.19877854142093,50.54497647268108,1
2010.22,2010,22,460,2010.05,0,460,14.036660999999999,7.094827,18.37,10.33,0,0,NA,NA,NA,NA,NA,NA,32.77132645719662,50.54497647268108,1
2010.23,2010,23,444,2010.06,0,444,14.036660999999999,7.094827,17.44,11.54,0,0,NA,NA,NA,NA,NA,NA,31.631454232598482,50.54497647268108,1
2010.24,2010,24,451,2010.06,0,451,14.036660999999999,7.094827,15.94,10.57,0,0,NA,NA,NA,NA,NA,NA,32.13014833086017,50.54497647268108,1
2010.25,2010,25,469,2010.06,0,469,14.036660999999999,7.094827,20.83,10.26,0,0.8299999999999983,NA,NA,NA,NA,NA,NA,33.41250458353308,50.54497647268108,1
2010.26,2010,26,452,2010.06,0,452,14.036660999999999,7.094827,23.91,13.6,0,3.91,NA,NA,NA,NA,NA,NA,32.201390344897554,50.54497647268108,1
2010.27,2010,27,486,2010.07,0,486,14.036660999999999,7.094827,24.53,13.69,0,4.530000000000001,NA,NA,NA,NA,NA,NA,34.62361882216861,50.54497647268108,1
2010.28,2010,28,433,2010.07,0,433,14.036660999999999,7.094827,21.6,13.99,0,1.6000000000000014,NA,NA,NA,NA,NA,NA,30.847792078187258,50.54497647268108,1
2010.29,2010,29,428,2010.07,0,428,14.036660999999999,7.094827,22.1,13.59,0,2.1000000000000014,NA,NA,NA,NA,NA,NA,30.49158200800034,50.54497647268108,1
2010.30,2010,30,436,2010.07,0,436,14.036660999999999,7.094827,19.73,14.89,0,0,NA,NA,NA,NA,NA,NA,31.06151812029941,50.54497647268108,1
2010.31,2010,31,440,2010.08,0,440,14.036660999999999,7.094827,19.61,13.64,0,0,NA,NA,NA,NA,NA,NA,31.346486176448945,50.54497647268108,1
2010.32,2010,32,442,2010.08,0,442,14.036660999999999,7.094827,20.23,13.46,0,0.23000000000000043,NA,NA,NA,NA,NA,NA,31.488970204523714,50.54497647268108,1
2010.33,2010,33,491,2010.08,0,491,14.036660999999999,7.094827,20.63,15.87,0,0.629999999999999,NA,NA,NA,NA,NA,NA,34.97982889235553,50.54497647268108,1
2010.34,2010,34,400,2010.08,0,400,14.036660999999999,7.094827,17.74,12.74,0,0,NA,NA,NA,NA,NA,NA,28.496805614953587,50.54497647268108,1
2010.35,2010,35,433,2010.08,0,433,14.036660999999999,7.094827,17.51,10.73,0,0,NA,NA,NA,NA,NA,NA,30.847792078187258,50.54497647268108,1
2010.36,2010,36,456,2010.09,0,456,14.036660999999999,7.094827,18.2,13.1,0,0,NA,NA,NA,NA,NA,NA,32.48635840104709,50.54497647268108,1
2010.37,2010,37,472,2010.09,0,472,14.036660999999999,7.094827,16.17,11.51,0,0,NA,NA,NA,NA,NA,NA,33.626230625645235,50.54497647268108,1
2010.38,2010,38,478,2010.09,0,478,14.036660999999999,7.094827,17.09,11.29,0,0,NA,NA,NA,NA,NA,NA,34.053682709869534,50.54497647268108,1
2010.39,2010,39,487,2010.09,0,487,14.036660999999999,7.094827,16,10.24,0,0,NA,NA,NA,NA,NA,NA,34.69486083620599,50.54497647268108,1
2010.40,2010,40,477,2010.10,0,477,14.036660999999999,7.094827,17.27,11.5,0,0,NA,NA,NA,NA,NA,NA,33.98244069583215,50.54497647268108,1
2010.41,2010,41,494,2010.10,0,494,14.036660999999999,7.094827,12.94,7.83,0,0,NA,NA,NA,NA,NA,NA,35.19355493446768,50.54497647268108,1
2010.42,2010,42,494,2010.10,0,494,14.036660999999999,7.094827,12.07,6.73,0,0,NA,NA,NA,NA,NA,NA,35.19355493446768,50.54497647268108,1
2010.43,2010,43,465,2010.10,0,465,14.036660999999999,7.094827,12.41,7.84,0,0,NA,NA,NA,NA,NA,NA,33.12753652738355,50.54497647268108,1
2010.44,2010,44,523,2010.11,0,523,14.036660999999999,7.094827,12.41,8.53,0,0,NA,NA,NA,NA,NA,NA,37.259573341551814,50.54497647268108,1
2010.45,2010,45,466,2010.11,0,466,14.036660999999999,7.094827,9.76,5.63,0,0,NA,NA,NA,NA,NA,NA,33.19877854142093,50.54497647268108,1
2010.46,2010,46,446,2010.11,0,446,14.036660999999999,7.094827,8.3,2.66,0,0,NA,NA,NA,NA,NA,NA,31.77393826067325,50.54497647268108,1
2010.47,2010,47,466,2010.11,0,466,14.036660999999999,7.094827,4.34,0.39,0,0,NA,NA,NA,NA,NA,NA,33.19877854142093,50.54497647268108,1
2010.48,2010,48,474,2010.11,0,474,14.036660999999999,7.094827,0.77,-4.34,4.34,0,NA,NA,NA,NA,NA,NA,33.768714653720004,50.54497647268108,1
2010.49,2010,49,518,2010.12,0,518,14.036660999999999,7.094827,4.96,-0.61,0.61,0,NA,NA,NA,NA,NA,NA,36.903363271364896,50.54497647268108,1
2010.50,2010,50,476,2010.12,0,476,14.036660999999999,7.094827,1.97,-3.73,3.73,0,NA,NA,NA,NA,NA,NA,33.91119868179477,50.54497647268108,1
2010.51,2010,51,498,2010.12,0,498,14.036660999999999,7.094827,0.76,-4.03,4.03,0,NA,NA,NA,NA,NA,NA,35.478522990617215,50.54497647268108,1
2010.52,2010,52,357,2010.12,-2,499.8,14.036660999999999,7.094827,3.71,-0.09,0.09,0,NA,NA,NA,NA,NA,NA,25.433399011346076,50.54497647268108,1
2011.1,2011,1,602,2011.01,2,468.22222222222223,14.060853,7.102793999999999,6.13,0.29,0,0,NA,NA,NA,NA,NA,NA,42.81390325323791,50.51467361190676,2
2011.2,2011,2,478,2011.01,0,478,14.060853,7.102793999999999,7.6,4.17,0,0,NA,NA,NA,NA,NA,NA,33.99509261635834,50.51467361190676,2
2011.3,2011,3,443,2011.01,0,443,14.060853,7.102793999999999,6.41,2.09,0,0,NA,NA,NA,NA,NA,NA,31.50591219465846,50.51467361190676,2
2011.4,2011,4,465,2011.01,0,465,14.060853,7.102793999999999,3.29,-0.57,0.57,0,NA,NA,NA,NA,NA,NA,33.070539888298384,50.51467361190676,2
2011.5,2011,5,435,2011.01,0,435,14.060853,7.102793999999999,6.41,3.51,0,0,NA,NA,NA,NA,NA,NA,30.93695666969849,50.51467361190676,2
2011.6,2011,6,450,2011.02,0,450,14.060853,7.102793999999999,7.3,1.74,0,0,NA,NA,NA,NA,NA,NA,32.00374827899844,50.51467361190676,2
2011.7,2011,7,448,2011.02,0,448,14.060853,7.102793999999999,5.19,0.86,0,0,NA,NA,NA,NA,NA,NA,31.861509397758443,50.51467361190676,2
2011.8,2011,8,454,2011.02,0,454,14.060853,7.102793999999999,5.36,0.37,0,0,NA,NA,NA,NA,NA,NA,32.288226041478424,50.51467361190676,2
